"station","lon","lat","year(valid)","month(valid)","day(valid)","tmpf","dwpf","relh","drct","sknt","p01i","alti","mslp"
"SJC",-121.9244,37.3594,1989,1,1,43.9290909090909,34.1109090909091,70.2790909090909,91.8181818181818,1.54545454545455,NA,30.1154545454545,NA
"SJC",-121.9244,37.3594,1989,1,2,45.4526315789474,33.0989473684211,63.7031578947368,113.684210526316,1.52631578947368,NA,30.1326315789474,NA
"SJC",-121.9244,37.3594,1989,1,3,48.4747368421053,36.7936842105263,65.8663157894737,143.157894736842,2.05263157894737,NA,30.1626315789474,NA
"SJC",-121.9244,37.3594,1989,1,4,49.45,37.76,65.6977777777778,110,1.61111111111111,NA,30.0566666666667,NA
"SJC",-121.9244,37.3594,1989,1,5,51.116,42.656,73.5445,184.545454545455,5.68181818181818,NA,30.0731818181818,NA
"SJC",-121.9244,37.3594,1989,1,6,44.5242105263158,34.9178947368421,70.0910526315789,161.052631578947,3.68421052631579,NA,30.2515789473684,NA
"SJC",-121.9244,37.3594,1989,1,7,46.8357894736842,38.5557894736842,73.7405263157895,222.105263157895,4.84210526315789,NA,30.2873684210526,NA
"SJC",-121.9244,37.3594,1989,1,8,43.72,33.81,69.9616666666667,128.333333333333,3.11111111111111,NA,30.4688888888889,NA
"SJC",-121.9244,37.3594,1989,1,9,52.2168421052632,41.9378947368421,68.8673684210526,201,5.3,NA,30.4795,NA
"SJC",-121.9244,37.3594,1989,1,10,52.4,46.79,81.4905555555556,190.952380952381,5.80952380952381,NA,30.3433333333333,NA
"SJC",-121.9244,37.3594,1989,1,11,50.89,34,54.1494444444444,314.444444444444,8.27777777777778,NA,30.3529411764706,NA
"SJC",-121.9244,37.3594,1989,1,12,50.3811764705882,25.7317647058824,39.1829411764706,144.705882352941,4.11764705882353,NA,30.4664705882353,NA
"SJC",-121.9244,37.3594,1989,1,13,46.373,31.019,56.762,73.8095238095238,1.38095238095238,NA,30.3709523809524,NA
"SJC",-121.9244,37.3594,1989,1,14,48.1431578947368,34.9273684210526,62.2710526315789,238.421052631579,5.21052631578947,NA,30.3710526315789,NA
"SJC",-121.9244,37.3594,1989,1,15,45.71,33.5,64.6172222222222,123.888888888889,2.42105263157895,NA,30.4452631578947,NA
"SJC",-121.9244,37.3594,1989,1,16,49.0576470588235,34.3823529411765,58.6805882352941,117.058823529412,1.76470588235294,NA,30.4276470588235,NA
"SJC",-121.9244,37.3594,1989,1,17,50.32,42.8,76.6783333333333,153.5,2.8,NA,30.3445,NA
"SJC",-121.9244,37.3594,1989,1,18,51.5821052631579,40.0052631578947,66.7152631578947,82.6315789473684,1.31578947368421,NA,30.2578947368421,NA
"SJC",-121.9244,37.3594,1989,1,19,54.5757894736842,37.0494736842105,54.7726315789474,77.8947368421053,1.52631578947368,NA,30.1521052631579,NA
"SJC",-121.9244,37.3594,1989,1,20,55.1442105263158,41.1231578947368,61.1094736842105,12,0.2,NA,30.104,NA
"SJC",-121.9244,37.3594,1989,1,21,53.29,42.41,68.7038888888889,91.3636363636364,1.45454545454545,NA,30.0595454545455,NA
"SJC",-121.9244,37.3594,1989,1,22,51.55,44.005,77.47625,97.3529411764706,1.88235294117647,NA,29.98,NA
"SJC",-121.9244,37.3594,1989,1,23,51.43,45,79.0788888888889,140.952380952381,4.42857142857143,NA,29.8971428571429,NA
"SJC",-121.9244,37.3594,1989,1,24,49.5911111111111,41.0722222222222,73.9672222222222,245,4.33555555555556,NA,30.0638888888889,NA
"SJC",-121.9244,37.3594,1989,1,25,53.17,33.32,49.6433333333333,246.666666666667,5.77777777777778,NA,30.1261111111111,NA
"SJC",-121.9244,37.3594,1989,1,26,52.01,33.09,50.69,90,2.5,NA,30.1694444444444,NA
"SJC",-121.9244,37.3594,1989,1,27,51.1915789473684,38.0863157894737,62.6126315789474,151.315789473684,2.5,NA,30.186,NA
"SJC",-121.9244,37.3594,1989,1,28,51.719,43.304,73.789,207.619047619048,3.71428571428571,NA,30.2271428571429,NA
"SJC",-121.9244,37.3594,1989,1,29,52.241,41.981,71.7085,124.347826086957,1.91304347826087,NA,30.1769565217391,NA
"SJC",-121.9244,37.3594,1989,1,30,57.4084210526316,38.6789473684211,52.5157894736842,143.684210526316,2.36842105263158,NA,30.17,NA
"SJC",-121.9244,37.3594,1989,1,31,56.7357894736842,42.4968421052632,60.3321052631579,139.473684210526,2.05263157894737,NA,30.0510526315789,NA
"SJC",-121.9244,37.3594,1989,2,1,51.6963636363636,41.1854545454545,68.0263636363636,167.5,2.54545454545455,NA,29.9790909090909,NA
"SJC",-121.9244,37.3594,1989,2,2,46.94,38.2621052631579,72.3152631578947,200.526315789474,4.94736842105263,NA,30.0810526315789,NA
"SJC",-121.9244,37.3594,1989,2,3,48.2378947368421,40.2421052631579,74.0547368421053,114.761904761905,3.47619047619048,NA,30.1161904761905,NA
"SJC",-121.9244,37.3594,1989,2,4,45.482,36.86,72.825,238.260869565217,5.65217391304348,NA,30.0686956521739,NA
"SJC",-121.9244,37.3594,1989,2,5,40.46,19.6936842105263,44.1973684210526,154.210526315789,6.52631578947368,NA,30.1705263157895,NA
"SJC",-121.9244,37.3594,1989,2,6,38.4894736842105,12.7778947368421,34.8578947368421,121.578947368421,3.68421052631579,NA,30.2684210526316,NA
"SJC",-121.9244,37.3594,1989,2,7,40.02,20.23,46.6822222222222,89.4444444444444,1.66666666666667,NA,30.2611111111111,NA
"SJC",-121.9244,37.3594,1989,2,8,41.0947368421053,25.7473684210526,55.5373684210526,103,1.3,NA,30.1621052631579,NA
"SJC",-121.9244,37.3594,1989,2,9,45.122,40.748,85.3395,42,1.56,NA,30.1524,NA
"SJC",-121.9244,37.3594,1989,2,10,48.0957894736842,37.7221052631579,68.928947368421,114.8,2.52,NA,30.3752,NA
"SJC",-121.9244,37.3594,1989,2,11,48.9957894736842,41.1610526315789,75.9252631578947,128.8,2.2,NA,30.4112,NA
"SJC",-121.9244,37.3594,1989,2,12,50.8810526315789,41.18,70.2615789473684,193.684210526316,4.94736842105263,NA,30.2789473684211,NA
"SJC",-121.9244,37.3594,1989,2,13,51.26,39.2378947368421,64.3831578947368,195.789473684211,4.26315789473684,NA,30.1189473684211,NA
"SJC",-121.9244,37.3594,1989,2,14,50.68,35.6,58.2261111111111,156.315789473684,3.52631578947368,NA,30.1042105263158,NA
"SJC",-121.9244,37.3594,1989,2,15,51.5347368421053,39.5315789473684,65.5047368421053,202.631578947368,3.15789473684211,NA,30.2463157894737,NA
"SJC",-121.9244,37.3594,1989,2,16,53.2631578947368,43.7536842105263,71.2494736842105,164.166666666667,3.32,NA,30.3463157894737,NA
"SJC",-121.9244,37.3594,1989,2,17,53.0633333333333,43.7655555555556,71.6888888888889,179.333333333333,2.36842105263158,NA,30.2944444444444,NA
"SJC",-121.9244,37.3594,1989,2,18,54.11,45.82,74.2133333333333,204.736842105263,7.47368421052632,NA,30.1094736842105,NA
"SJC",-121.9244,37.3594,1989,2,19,58.4,48.65,70.9511111111111,166.25,4.75,NA,30.0563157894737,NA
"SJC",-121.9244,37.3594,1989,2,20,56.5273684210526,45.2821052631579,66.6878947368421,140.526315789474,3.36842105263158,NA,30.1805263157895,NA
"SJC",-121.9244,37.3594,1989,2,21,59.63,45.94,62.9505555555556,76.1111111111111,1.55555555555556,NA,30.2522222222222,NA
"SJC",-121.9244,37.3594,1989,2,22,64.0589473684211,48.4178947368421,58.5057894736842,144.210526315789,3.89473684210526,NA,30.2215789473684,NA
"SJC",-121.9244,37.3594,1989,2,23,58.38,45.94,64.5966666666667,240,4.65,NA,30.207,NA
"SJC",-121.9244,37.3594,1989,2,24,54.1778947368421,43.9557894736842,69.6578947368421,173.684210526316,3.42105263157895,NA,30.1473684210526,NA
"SJC",-121.9244,37.3594,1989,2,25,57.13,42.93,59.7538888888889,147.777777777778,2.27777777777778,NA,30.1738888888889,NA
"SJC",-121.9244,37.3594,1989,2,26,58.7347368421053,45.68,63.1526315789474,107.894736842105,2.26315789473684,NA,30.1915789473684,NA
"SJC",-121.9244,37.3594,1989,2,27,58.73,45.87,64.8605555555555,149.444444444444,2.66666666666667,NA,30.1033333333333,NA
"SJC",-121.9244,37.3594,1989,2,28,54.7936842105263,39.1242105263158,56.1168421052632,203.684210526316,5.89473684210526,NA,29.9573684210526,NA
"SJC",-121.9244,37.3594,1989,3,1,53.7145454545455,43.1109090909091,67.8127272727273,81.5384615384615,1.76923076923077,NA,30.0153846153846,NA
"SJC",-121.9244,37.3594,1989,3,2,55.6842105263158,46.2673684210526,70.948947368421,190,9.73684210526316,NA,29.7761111111111,NA
"SJC",-121.9244,37.3594,1989,3,3,49.5073684210526,34.7378947368421,58.9605263157895,289.473684210526,9.31578947368421,NA,29.9131578947368,NA
"SJC",-121.9244,37.3594,1989,3,4,50.66,33.64,53.0261111111111,78.5,3.3,NA,30.1005,NA
"SJC",-121.9244,37.3594,1989,3,5,57.38,46.26,66.9894444444444,156.190476190476,5.23809523809524,NA,30.2404761904762,NA
"SJC",-121.9244,37.3594,1989,3,6,61.2168421052632,53.42,76.8373684210526,175.416666666667,3.41666666666667,NA,30.15125,NA
"SJC",-121.9244,37.3594,1989,3,7,61.2736842105263,55.9305263157895,82.8836842105263,131.5,1.85,NA,29.9645,NA
"SJC",-121.9244,37.3594,1989,3,8,61.898947368421,55.8357894736842,80.5778947368421,127.619047619048,4.47619047619048,NA,29.9104761904762,NA
"SJC",-121.9244,37.3594,1989,3,9,62.9410526315789,54.5757894736842,74.3947368421053,133.684210526316,6.89473684210526,NA,29.8968421052632,NA
"SJC",-121.9244,37.3594,1989,3,10,62.6284210526316,55.7789473684211,78.7005263157895,123.333333333333,5.09523809523809,NA,30.0657142857143,NA
"SJC",-121.9244,37.3594,1989,3,11,65.1578947368421,55.6178947368421,72.3205263157895,144,7.15,NA,30.1215,NA
"SJC",-121.9244,37.3594,1989,3,12,61.55,51.45,70.75,124.210526315789,3.73684210526316,NA,30.2294736842105,NA
"SJC",-121.9244,37.3594,1989,3,13,58.46,47.3852631578947,67.4821052631579,272.631578947368,6.84210526315789,NA,30.2615789473684,NA
"SJC",-121.9244,37.3594,1989,3,14,54.8388235294118,40.9364705882353,60.58,261.176470588235,5.76470588235294,NA,30.2335294117647,NA
"SJC",-121.9244,37.3594,1989,3,15,55.93,40.79,58.1644444444444,171.578947368421,3.57894736842105,NA,30.0657894736842,NA
"SJC",-121.9244,37.3594,1989,3,16,56.066,45.941,70.1735,198.571428571429,5.28571428571429,NA,29.962380952381,NA
"SJC",-121.9244,37.3594,1989,3,17,55.9505882352941,38.9882352941176,54.5429411764706,125.882352941176,3.17647058823529,NA,30.1223529411765,NA
"SJC",-121.9244,37.3594,1989,3,18,59.8052631578947,45.4715789473684,59.8468421052632,188.571428571429,7.14285714285714,NA,30.1719047619048,NA
"SJC",-121.9244,37.3594,1989,3,19,62.47,55.59,78.4516666666667,183.333333333333,5.22222222222222,NA,30.1861111111111,NA
"SJC",-121.9244,37.3594,1989,3,20,62.73,49.27,63.5572222222222,218.333333333333,5.11111111111111,NA,30.1811111111111,NA
"SJC",-121.9244,37.3594,1989,3,21,63.76,50.37,63.4922222222222,207.5,5.05,NA,30.216,NA
"SJC",-121.9244,37.3594,1989,3,22,61.39,54.16,77.7366666666667,209.52380952381,4.19047619047619,NA,30.0933333333333,NA
"SJC",-121.9244,37.3594,1989,3,23,59.44,48.54,69.1255555555556,260,5.55,NA,29.967,NA
"SJC",-121.9244,37.3594,1989,3,24,62.52,51.58,67.965,190.5,9.94736842105263,NA,29.92,NA
"SJC",-121.9244,37.3594,1989,3,25,59.4263157894737,48.9294736842105,69.0205263157895,242.857142857143,9.19047619047619,NA,29.91,NA
"SJC",-121.9244,37.3594,1989,3,26,54.2247058823529,42.4188235294118,65.1805882352941,195.882352941176,6.05882352941176,NA,29.9470588235294,NA
"SJC",-121.9244,37.3594,1989,3,27,57.55,44.39,61.8577777777778,176.666666666667,4,NA,30.0722222222222,NA
"SJC",-121.9244,37.3594,1989,3,28,63.8494117647059,52.4141176470588,66.8035294117647,196.111111111111,5.05555555555556,NA,30.2144444444444,NA
"SJC",-121.9244,37.3594,1989,3,29,58.5452631578947,47.5747368421053,69.0494736842105,232.631578947368,5.57894736842105,NA,30.2705263157895,NA
"SJC",-121.9244,37.3594,1989,3,30,59.7389473684211,41.9189473684211,57.1773684210526,206.842105263158,4.78947368421053,NA,30.2657894736842,NA
"SJC",-121.9244,37.3594,1989,3,31,62.6852631578947,47.4610526315789,59.2494736842105,193.157894736842,6.05263157894737,NA,30.2252631578947,NA
"SJC",-121.9244,37.3594,1989,4,1,56.09,42.26,60.9141666666667,161.666666666667,3.16666666666667,NA,30.165,NA
"SJC",-121.9244,37.3594,1989,4,2,62.609,52.07,69.388,236,5.9,NA,30.1725,NA
"SJC",-121.9244,37.3594,1989,4,3,62.24,48.8157894736842,63.4352631578947,295.5,7.5,NA,30.2575,NA
"SJC",-121.9244,37.3594,1989,4,4,65.4,46.89,53.9855555555556,201.052631578947,5.21052631578947,NA,30.2673684210526,NA
"SJC",-121.9244,37.3594,1989,4,5,71.6852631578947,51.3168421052632,51.5184210526316,185.789473684211,4.68421052631579,NA,30.1821052631579,NA
"SJC",-121.9244,37.3594,1989,4,6,76.82,52.77,46.3733333333333,176.666666666667,3.94444444444444,NA,30.1261111111111,NA
"SJC",-121.9244,37.3594,1989,4,7,78.28,52.58,43.6488888888889,185,4.66666666666667,NA,30.0688888888889,NA
"SJC",-121.9244,37.3594,1989,4,8,79.85,50.72,41.1377777777778,191.111111111111,5.33333333333333,NA,29.9082352941176,NA
"SJC",-121.9244,37.3594,1989,4,9,79.5578947368421,49.1378947368421,37.3768421052632,171.052631578947,3.57894736842105,NA,29.8178947368421,NA
"SJC",-121.9244,37.3594,1989,4,10,71.1926315789474,52.3305263157895,53.5884210526316,206.842105263158,6.26315789473684,NA,29.9344444444444,NA
"SJC",-121.9244,37.3594,1989,4,11,64.22,48.3989473684211,59.5873684210526,197.368421052632,6.26315789473684,NA,29.9247368421053,NA
"SJC",-121.9244,37.3594,1989,4,12,65.14,51.68,64.9372222222222,183,4.7,NA,29.8510526315789,NA
"SJC",-121.9244,37.3594,1989,4,13,63.4810526315789,52.2452631578947,68.2063157894737,221.5,4.95,NA,29.9265,NA
"SJC",-121.9244,37.3594,1989,4,14,64.2105263157895,53.2873684210526,68.3384210526316,209.5,5.35,NA,30.033,NA
"SJC",-121.9244,37.3594,1989,4,15,62.3536842105263,51.0515789473684,66.8636842105263,340,6.75,NA,30.03,NA
"SJC",-121.9244,37.3594,1989,4,16,62.7915789473684,51.1652631578947,68.4873684210526,236.842105263158,4.55,NA,29.957,NA
"SJC",-121.9244,37.3594,1989,4,17,63.0642105263158,49.8294736842105,63.0268421052632,194.473684210526,3.94947368421053,NA,30.0147368421053,NA
"SJC",-121.9244,37.3594,1989,4,18,64.4663157894737,50.9568421052632,62.9484210526316,244.736842105263,5.42105263157895,NA,30.0594736842105,NA
"SJC",-121.9244,37.3594,1989,4,19,67.118,53.42,64.7445,285,6.85,NA,29.992,NA
"SJC",-121.9244,37.3594,1989,4,20,66.866,55.139,67.968,265.714285714286,6.14285714285714,NA,29.9709523809524,NA
"SJC",-121.9244,37.3594,1989,4,21,63.7463157894737,50.6536842105263,65.1568421052632,215,8.31818181818182,NA,29.9631818181818,NA
"SJC",-121.9244,37.3594,1989,4,22,59.87,41.15,52.2483333333333,179.473684210526,5.15789473684211,NA,30.0463157894737,NA
