"station","lon","lat","year(valid)","month(valid)","day(valid)","tmpf","dwpf","relh","drct","sknt","p01i","alti","mslp"
"SQL",-122.2483,37.5119,1989,1,1,45.38,34.24,67.7788888888889,13.3333333333333,0.333333333333333,NA,30.1144444444444,NA
"SQL",-122.2483,37.5119,1989,1,2,46.4106666666667,35.876,67.425,48,0.642857142857143,NA,30.14,NA
"SQL",-122.2483,37.5119,1989,1,3,48.7173333333333,38.7786666666667,69.4093333333333,30,0.533333333333333,NA,30.1666666666667,NA
"SQL",-122.2483,37.5119,1989,1,4,47.5415384615385,39.8661538461538,75.2615384615385,41.1111111111111,0.928571428571429,NA,30.0564285714286,NA
"SQL",-122.2483,37.5119,1989,1,5,50.0128571428571,42.08,74.4671428571429,222.666666666667,7.06666666666667,NA,30.06,NA
"SQL",-122.2483,37.5119,1989,1,6,45.212,35.12,68.7486666666667,170.666666666667,5.33333333333333,NA,30.248,NA
"SQL",-122.2483,37.5119,1989,1,7,45.26,37.34,74.184,172.666666666667,3.13333333333333,NA,30.3086666666667,NA
"SQL",-122.2483,37.5119,1989,1,8,43.52,35.7157142857143,74.7092857142857,15.7142857142857,0.8,NA,30.4613333333333,NA
"SQL",-122.2483,37.5119,1989,1,9,48.3285714285714,43.9442857142857,85.3735714285714,84.0625,1.815,NA,30.47625,NA
"SQL",-122.2483,37.5119,1989,1,10,50.6784615384615,44.6276923076923,80.55,113.571428571429,5.42857142857143,NA,30.34,NA
"SQL",-122.2483,37.5119,1989,1,11,51.4785714285714,35.8185714285714,56.375,326.428571428571,8,NA,30.3723076923077,NA
"SQL",-122.2483,37.5119,1989,1,12,50.7071428571429,30.2514285714286,46.0685714285714,65,3.42857142857143,NA,30.4628571428571,NA
"SQL",-122.2483,37.5119,1989,1,13,47.54,34.232,60.9614285714286,45.7142857142857,1.07142857142857,NA,30.3671428571429,NA
"SQL",-122.2483,37.5119,1989,1,14,47.48,36.884,67.6673333333333,138.666666666667,3.53333333333333,NA,30.3806666666667,NA
"SQL",-122.2483,37.5119,1989,1,15,46.856,35.624,66.9226666666667,145.333333333333,3.6,NA,30.4506666666667,NA
"SQL",-122.2483,37.5119,1989,1,16,48.92,36.464,63.4813333333333,49.3333333333333,1.33333333333333,NA,30.4306666666667,NA
"SQL",-122.2483,37.5119,1989,1,17,49.2046153846154,42.4046153846154,78.9030769230769,117.272727272727,1.85714285714286,NA,30.3471428571429,NA
"SQL",-122.2483,37.5119,1989,1,18,53.216,41.408,67.8173333333333,29.3333333333333,0.533333333333333,NA,30.2671428571429,NA
"SQL",-122.2483,37.5119,1989,1,19,57.1426666666667,39.6653333333333,53.5693333333333,102.857142857143,1.8,NA,30.1573333333333,NA
"SQL",-122.2483,37.5119,1989,1,20,55.7771428571429,42.5657142857143,62.3678571428571,10.3846153846154,0.25,NA,30.106875,NA
"SQL",-122.2483,37.5119,1989,1,21,53.1786666666667,43.4586666666667,70.224,64.4444444444444,0.936,NA,30.0586666666667,NA
"SQL",-122.2483,37.5119,1989,1,22,49.6938461538462,42.6169230769231,77.4476923076923,133.636363636364,2.06933333333333,NA,29.9713333333333,NA
"SQL",-122.2483,37.5119,1989,1,23,50.2215384615385,42.7169230769231,76.36,84.1666666666667,2.58333333333333,NA,29.9176923076923,NA
"SQL",-122.2483,37.5119,1989,1,24,51.2857142857143,40.9614285714286,68.9478571428571,80.625,1.625,NA,30.078125,NA
"SQL",-122.2483,37.5119,1989,1,25,52.07,35.0085714285714,53.655,116.428571428571,2.92857142857143,NA,30.1307142857143,NA
"SQL",-122.2483,37.5119,1989,1,26,52.5714285714286,35.6385714285714,53.8685714285714,31.4285714285714,1.14285714285714,NA,30.1785714285714,NA
"SQL",-122.2483,37.5119,1989,1,27,52.6133333333333,39.08,62.8853333333333,21.1764705882353,0.421052631578947,NA,30.2031578947368,NA
"SQL",-122.2483,37.5119,1989,1,28,51.6328571428571,43.3014285714286,73.3207142857143,214.285714285714,5.07142857142857,NA,30.2278571428571,NA
"SQL",-122.2483,37.5119,1989,1,29,51.4386666666667,40.7333333333333,70.1026666666667,111.333333333333,1.75,NA,30.200625,NA
"SQL",-122.2483,37.5119,1989,1,30,57.212,41.396,57.2946666666667,46.6666666666667,1.46666666666667,NA,30.1713333333333,NA
"SQL",-122.2483,37.5119,1989,1,31,55.328,44.2666666666667,67.6146666666667,94,2.9375,NA,30.0575,NA
"SQL",-122.2483,37.5119,1989,2,1,51.24,41.56,69.68,212.222222222222,6.88888888888889,NA,29.9966666666667,NA
"SQL",-122.2483,37.5119,1989,2,2,46.8628571428571,37.3357142857143,69.8914285714286,181.333333333333,4.33333333333333,NA,30.094,NA
"SQL",-122.2483,37.5119,1989,2,3,46.472,39.344,76.43,108.666666666667,2.53333333333333,NA,30.1086666666667,NA
"SQL",-122.2483,37.5119,1989,2,4,45.86,34.1342857142857,64.58,264.375,7.75,NA,30.070625,NA
"SQL",-122.2483,37.5119,1989,2,5,39.152,22.328,51.226,186.666666666667,7.66666666666667,NA,30.196,NA
"SQL",-122.2483,37.5119,1989,2,6,38.5571428571429,18.2428571428571,43.93,60,2.35714285714286,NA,30.2792857142857,NA
"SQL",-122.2483,37.5119,1989,2,7,39.512,21.848,50.042,0,0,NA,30.2673333333333,NA
"SQL",-122.2483,37.5119,1989,2,8,40.94,26.552,57.608,61.875,2.625,NA,30.166875,NA
"SQL",-122.2483,37.5119,1989,2,9,43.3528571428571,39.1485714285714,85.0842857142857,28.75,1.3125,NA,30.175625,NA
"SQL",-122.2483,37.5119,1989,2,10,47.396,39.68,75.3013333333333,49.3333333333333,1.46666666666667,NA,30.3733333333333,NA
"SQL",-122.2483,37.5119,1989,2,11,47.2426666666667,37.52,69.91,130.384615384615,2,NA,30.415,NA
"SQL",-122.2483,37.5119,1989,2,12,50.3857142857143,41.1671428571429,71.6435714285714,177.857142857143,5.21428571428571,NA,30.2778571428571,NA
"SQL",-122.2483,37.5119,1989,2,13,50.804,38.06,62.8866666666667,117.333333333333,4.4,NA,30.124,NA
"SQL",-122.2483,37.5119,1989,2,14,49.568,36.008,61.2146666666667,157.333333333333,3.46666666666667,NA,30.1126666666667,NA
"SQL",-122.2483,37.5119,1989,2,15,49.94,40.256,70.8826666666667,194.666666666667,3.66666666666667,NA,30.258,NA
"SQL",-122.2483,37.5119,1989,2,16,52.964,42.752,68.7073333333333,140,2.93333333333333,NA,30.35,NA
"SQL",-122.2483,37.5119,1989,2,17,53.2173333333333,43.8826666666667,71.438,178,3.26666666666667,NA,30.2933333333333,NA
"SQL",-122.2483,37.5119,1989,2,18,53.924,45.26,72.6546666666667,192.666666666667,6.66666666666667,NA,30.0913333333333,NA
"SQL",-122.2483,37.5119,1989,2,19,56.324,47.912,73.5213333333333,70,3.26666666666667,NA,30.054,NA
"SQL",-122.2483,37.5119,1989,2,20,55.184,44.396,67.9073333333333,135.625,3.625,NA,30.191875,NA
"SQL",-122.2483,37.5119,1989,2,21,58.55,46.7085714285714,66.5164285714286,87.1428571428571,1.57142857142857,NA,30.2585714285714,NA
"SQL",-122.2483,37.5119,1989,2,22,60.956,48.188,64.114,174.444444444444,3.55555555555556,NA,30.2405555555556,NA
"SQL",-122.2483,37.5119,1989,2,23,55.172,44.6,69.8292857142857,148.571428571429,4,NA,30.2071428571429,NA
"SQL",-122.2483,37.5119,1989,2,24,53.756,42.608,66.45,132.666666666667,2.4,NA,30.1426666666667,NA
"SQL",-122.2483,37.5119,1989,2,25,56.1457142857143,40.28,55.57,88.5714285714286,1.57142857142857,NA,30.175,NA
"SQL",-122.2483,37.5119,1989,2,26,59.732,47.516,65.356,91.3333333333333,1.93333333333333,NA,30.1966666666667,NA
"SQL",-122.2483,37.5119,1989,2,27,61.7128571428571,44.5485714285714,55.2835714285714,166.428571428571,4.07142857142857,NA,30.1042857142857,NA
"SQL",-122.2483,37.5119,1989,2,28,56.0042857142857,37.1042857142857,51.36,283.571428571429,8.28571428571429,NA,29.9585714285714,NA
"SQL",-122.2483,37.5119,1989,3,1,52.54,43.68,72.25,104.444444444444,3.88888888888889,NA,30.0277777777778,NA
"SQL",-122.2483,37.5119,1989,3,2,52.616,46.196,78.8206666666667,194.375,7.375,NA,29.77,NA
"SQL",-122.2483,37.5119,1989,3,3,49.2028571428571,33.9028571428571,57.2292857142857,230,8.26666666666667,NA,29.9193333333333,NA
"SQL",-122.2483,37.5119,1989,3,4,50.1414285714286,34.9571428571429,56.5228571428571,135.714285714286,2.86666666666667,NA,30.11,NA
"SQL",-122.2483,37.5119,1989,3,5,53.9471428571429,46.7471428571429,77.1628571428571,22.6666666666667,0.5625,NA,30.245,NA
"SQL",-122.2483,37.5119,1989,3,6,57.98,52.628,82.3826666666667,96.875,2.5625,NA,30.14375,NA
"SQL",-122.2483,37.5119,1989,3,7,56.9493333333333,53.0613333333333,87.422,98.75,1.565,NA,29.96875,NA
"SQL",-122.2483,37.5119,1989,3,8,59.876,54.272,81.7846666666667,77.5,2,NA,29.911875,NA
"SQL",-122.2483,37.5119,1989,3,9,61.952,53.888,75.1573333333333,140.666666666667,6.46666666666667,NA,29.9006666666667,NA
"SQL",-122.2483,37.5119,1989,3,10,62.408,54.656,76.0293333333333,112.666666666667,3.93333333333333,NA,30.0607142857143,NA
"SQL",-122.2483,37.5119,1989,3,11,64.172,54.068,70.248,114,4.46666666666667,NA,30.1246666666667,NA
"SQL",-122.2483,37.5119,1989,3,12,60.308,50.264,70.7413333333333,157.5,2.25,NA,30.229375,NA
"SQL",-122.2483,37.5119,1989,3,13,57.248,44.96,64.5513333333333,252,4.53333333333333,NA,30.27,NA
"SQL",-122.2483,37.5119,1989,3,14,55.604,39.512,56.7266666666667,170,4.06666666666667,NA,30.2278571428571,NA
"SQL",-122.2483,37.5119,1989,3,15,54.7314285714286,43.1214285714286,65.92,104.666666666667,2.66666666666667,NA,30.048,NA
