"station","lon","lat","year(valid)","month(valid)","day(valid)","tmpf","dwpf","relh","drct","sknt","p01i","alti","mslp"
"HAF",-122.4996,37.5136,2010,2,1,50.2297872340426,48.8127659574468,95.1742553191489,50,1.4468085106383,NA,29.9485106382979,NA
"HAF",-122.4996,37.5136,2010,2,2,50.475,49.3,96.25,40.1388888888889,1.05555555555556,NA,29.8772222222222,NA
"HAF",-122.4996,37.5136,2010,2,3,50.7352112676056,50.1521126760563,98.0678873239437,49.1549295774648,1.05633802816901,NA,29.8525352112676,NA
"HAF",-122.4996,37.5136,2010,2,4,52.975,51.075,93.7343055555556,74.4444444444444,6.45833333333333,NA,29.8044444444444,NA
"HAF",-122.4996,37.5136,2010,2,5,54.175,54.025,99.4783333333333,128.055555555556,9.38888888888889,NA,29.8126388888889,NA
"HAF",-122.4996,37.5136,2010,2,6,54.25,53.775,98.34625,202.222222222222,10.4861111111111,NA,29.8427777777778,NA
"HAF",-122.4996,37.5136,2010,2,7,53.175,49.65,88.0488888888889,323.611111111111,13.7361111111111,NA,29.9875,NA
"HAF",-122.4996,37.5136,2010,2,8,52.6470588235294,50.3705882352941,92.2805882352941,313.970588235294,8.98529411764706,NA,30.0404411764706,NA
"HAF",-122.4996,37.5136,2010,2,9,52.9142857142857,44.3428571428571,73.8333333333333,78.5714285714286,9.14285714285714,NA,29.8652380952381,NA
"HAF",-122.4996,37.5136,2010,2,10,50.5577464788732,48.0985915492958,91.9360563380282,171.69014084507,5.11267605633803,NA,30.0302816901408,NA
"HAF",-122.4996,37.5136,2010,2,11,48.7,47.525,95.9694444444444,96.3888888888889,3.16666666666667,NA,30.16125,NA
"HAF",-122.4996,37.5136,2010,2,12,54.4,53.975,98.5591666666667,166.944444444444,8.59722222222222,NA,30.1945833333333,NA
"HAF",-122.4996,37.5136,2010,2,13,55.3485714285714,55.22,99.5591428571429,120,3.31428571428571,NA,30.1957142857143,NA
"HAF",-122.4996,37.5136,2010,2,14,52.5,51.55,96.9395833333333,162.5,4.65277777777778,NA,30.175,NA
"HAF",-122.4996,37.5136,2010,2,15,53.55,53.275,99.0877777777778,211.944444444444,5.19444444444444,NA,30.1401388888889,NA
"HAF",-122.4996,37.5136,2010,2,16,54.1577464788732,53.9042253521127,99.1612676056338,202.394366197183,5.98591549295775,NA,30.1032394366197,NA
"HAF",-122.4996,37.5136,2010,2,17,54.325,53.075,96.2483333333333,124.722222222222,3.38888888888889,NA,30.0305555555556,NA
"HAF",-122.4996,37.5136,2010,2,18,50.912676056338,50.912676056338,100,56.3380281690141,1.42253521126761,NA,29.9388732394366,NA
"HAF",-122.4996,37.5136,2010,2,19,51.6225352112676,51.1154929577465,98.2747887323944,122.394366197183,3.42253521126761,NA,29.8911267605634,NA
"HAF",-122.4996,37.5136,2010,2,20,54,50.9,89.4761111111111,271.666666666667,9.38888888888889,NA,29.9105555555556,NA
"HAF",-122.4996,37.5136,2010,2,21,51.125,50.05,96.4034722222222,212.638888888889,6.40277777777778,NA,29.9543055555556,NA
"HAF",-122.4996,37.5136,2010,2,22,51,46.775,88.265,135.138888888889,4.68055555555556,NA,30.0852777777778,NA
"HAF",-122.4996,37.5136,2010,2,23,48.9428571428571,46.6428571428571,92.4860317460317,76.1111111111111,4.14285714285714,NA,30.1781746031746,NA
"HAF",-122.4996,37.5136,2010,2,24,52.86875,52.7098901098901,100,190.833333333333,12.40625,NA,30.0801041666667,NA
"HAF",-122.4996,37.5136,2010,2,25,53.2,NA,NA,106.944444444444,2.45833333333333,NA,30.2029166666667,NA
"HAF",-122.4996,37.5136,2010,2,26,54.6356164383562,NA,NA,125.890410958904,10.8630136986301,NA,29.9890410958904,NA
"HAF",-122.4996,37.5136,2010,2,27,52.5352112676056,NA,NA,199.718309859155,7.95774647887324,NA,29.6780281690141,NA
"HAF",-122.4996,37.5136,2010,2,28,53.125,NA,NA,179.166666666667,4.15277777777778,NA,29.9001388888889,NA
"HAF",-122.4996,37.5136,2010,3,1,51.6732394366197,NA,NA,112.957746478873,3.28169014084507,NA,30.0508450704225,NA
"HAF",-122.4996,37.5136,2010,3,2,54.5123287671233,NA,NA,188.219178082192,9.72602739726027,NA,29.9586301369863,NA
